sku,store,saledate,stype,total_quantity_returned,total_refunds
164531,509,2005-07-28,R,1,10.490
164545,5803,2004-12-03,R,1,12.000
164545,9709,2005-06-26,R,1,8.000
166022,2007,2004-12-30,R,1,17.500
166080,9202,2005-02-13,R,1,12.000
166142,4302,2004-09-19,R,1,16.990
166142,6503,2005-02-24,R,1,24.000
166445,4003,2005-03-20,R,1,3.350
166474,1003,2005-01-21,R,1,56.000
166826,9603,2005-02-14,R,1,39.500
166828,1207,2005-02-22,R,1,16.000
167358,507,2005-04-07,R,1,54.000
167358,9302,2005-04-01,R,1,54.000
167365,4707,2005-05-03,R,1,59.630
167419,103,2005-07-08,R,1,30.000
167419,9704,2005-06-11,R,1,19.990
167519,6102,2005-06-21,R,1,11.000
167562,3809,2005-07-29,R,1,10.500
167618,6009,2005-05-13,R,1,59.500
168042,8604,2005-08-19,R,1,14.750
168369,1107,2005-07-27,R,1,65.000
168407,1004,2005-05-30,R,1,60.000
168750,102,2005-08-22,R,1,38.860
168848,9402,2005-07-29,R,1,15.400
168911,1107,2005-04-17,R,1,9.990
169207,8803,2005-05-12,R,1,25.000
169475,6002,2005-08-12,R,1,57.000
169902,2202,2004-10-21,R,1,9.990
170074,7007,2005-05-31,R,1,20.000
170175,1007,2005-08-01,R,1,29.000
170843,8902,2004-12-07,R,1,39.990
172205,8709,2005-01-01,R,1,18.000
172307,1407,2004-07-31,R,1,12.000
172307,2007,2004-12-21,R,1,12.000
172307,3902,2004-12-26,R,1,12.000
172307,4907,2005-01-31,R,1,12.000
172307,8703,2005-01-23,R,1,12.000
172489,209,2005-04-11,R,1,29.750
172772,3003,2005-02-04,R,1,27.500
173039,3309,2005-01-31,R,1,18.000
173039,8403,2004-09-27,R,1,18.000
173039,9103,2004-12-07,R,1,18.000
173088,202,2005-05-03,R,1,57.500
173088,209,2004-11-10,R,1,55.000
173088,503,2004-12-25,R,1,55.000
173088,507,2004-12-28,R,1,55.000
173088,807,2004-12-27,R,1,55.000
173088,907,2004-12-19,R,1,55.000
173088,1107,2005-01-22,R,1,55.000
173088,1304,2005-01-26,R,1,55.000
173088,2203,2005-06-26,R,1,57.500
173088,2309,2004-12-26,R,1,55.000
173088,3407,2004-12-18,R,1,55.000
173088,4309,2004-12-27,R,1,55.000
173088,4404,2005-07-20,R,1,57.500
173088,4409,2004-12-26,R,1,55.000
173088,4507,2004-12-26,R,1,55.000
173088,4604,2005-03-28,R,1,57.500
173088,4704,2005-04-01,R,1,57.500
173088,6503,2004-08-16,R,1,55.000
173088,6503,2005-07-29,R,1,57.500
173088,7107,2005-07-03,R,1,57.500
173088,8204,2004-12-26,R,1,55.000
173088,8302,2005-03-03,R,1,57.500
173088,8402,2005-07-07,R,1,57.500
173088,8404,2004-11-26,R,1,55.000
173088,8702,2004-12-30,R,1,55.000
173144,2104,2004-09-10,R,1,23.000
173895,1402,2005-05-05,R,1,16.000
174047,8402,2004-12-28,R,1,45.000
176136,7304,2005-02-20,R,1,2.000
176275,7104,2005-07-24,R,1,34.000
176474,5604,2005-01-05,R,1,39.200
176607,2704,2004-12-28,R,1,14.000
176672,9103,2004-11-11,R,1,44.500
177268,9709,2005-08-09,R,1,19.990
177353,8902,2005-03-22,R,1,49.000
177427,4007,2005-03-19,R,1,79.500
177574,6404,2005-07-18,R,1,69.000
177775,202,2005-08-01,R,1,13.650
177782,107,2005-05-22,R,1,24.000
178035,3507,2005-06-01,R,1,9.750
178065,4102,2005-08-23,R,1,275.000
178081,4307,2005-07-07,R,1,61.640
178201,2104,2005-03-10,R,1,80.000
178229,9806,2005-03-31,R,1,16.990
178313,1302,2005-05-30,R,1,20.000
178421,5502,2005-08-14,R,1,35.000
178490,1007,2005-07-22,R,1,29.990
178603,3003,2005-05-03,R,1,9.990
178646,402,2005-02-07,R,1,29.500
178688,8202,2005-05-29,R,1,24.000
178750,7407,2005-08-02,R,1,29.000
179233,5603,2005-07-05,R,1,46.000
180074,507,2005-06-27,R,1,20.000
181437,3109,2004-10-25,R,1,18.000
182205,107,2005-05-29,R,1,18.000
182205,909,2005-02-13,R,1,18.000
183029,709,2005-02-01,R,1,13.820
183074,4302,2005-01-23,R,1,27.000
183088,1607,2005-07-24,R,1,80.000
183088,2504,2005-01-06,R,1,80.000
183088,2707,2004-08-06,R,1,80.000
183088,2707,2005-07-27,R,1,80.000
183088,3102,2004-12-04,R,1,80.000
183444,2207,2005-02-22,R,1,625.000
183444,7703,2005-05-04,R,1,625.000
183721,704,2005-01-09,R,1,134.000
184175,3909,2004-10-31,R,1,20.000
184246,8302,2004-09-04,R,1,32.500
184599,4403,2005-06-17,R,1,4.000
184782,8507,2004-12-18,R,1,53.400
184834,103,2004-11-04,R,1,17.500
184834,2604,2004-08-11,R,1,24.990
186018,6302,2005-03-01,R,1,4.200
186170,9002,2005-04-13,R,1,14.750
186285,4804,2005-02-14,R,1,37.500
186822,4303,2005-02-26,R,1,6.700
186822,8102,2005-01-06,R,1,10.000
187085,4404,2005-02-18,R,1,9.990
187565,7907,2005-03-10,R,1,30.000
187574,1607,2005-07-23,R,1,49.990
187646,5403,2005-07-27,R,1,49.990
187651,809,2005-06-16,R,1,119.990
187830,3303,2005-01-19,R,1,14.000
187842,6904,2005-02-11,R,1,39.500
187984,1403,2005-04-28,R,1,2.620
188013,3204,2005-05-17,R,1,37.000
188065,202,2005-06-09,R,1,229.990
188065,204,2005-01-27,R,1,350.000
188065,703,2005-03-08,R,1,350.000
188065,709,2005-02-20,R,1,229.990
188065,5203,2005-02-07,R,1,350.000
188065,9304,2005-02-14,R,1,350.000
188081,7507,2005-07-07,R,1,61.640
188439,7602,2004-12-27,R,1,25.000
189004,8703,2005-04-17,R,1,85.000
189069,3102,2005-04-10,R,1,24.000
190436,3707,2005-08-01,R,1,5.000
190436,6902,2005-01-20,R,1,4.000
190436,7503,2005-02-09,R,1,4.000
191057,1407,2004-10-30,R,1,58.000
191176,6109,2004-10-11,R,1,69.000
192772,6203,2004-10-23,R,1,27.500
193088,8109,2004-08-22,R,1,30.000
193949,3204,2005-04-27,R,1,14.000
193949,6102,2005-02-12,R,1,14.000
194175,2109,2005-06-06,R,1,20.000
194262,5002,2005-01-10,R,1,8.990
194545,5002,2004-12-02,R,1,4.500
194639,2204,2005-03-03,R,1,4.620
196345,7602,2005-08-26,R,1,34.120
196370,8007,2005-07-29,R,1,13.900
196989,5403,2005-07-27,R,1,13.990
197190,7507,2005-02-17,R,1,35.000
197209,1304,2004-09-14,R,1,64.000
197269,8402,2005-02-23,R,1,16.200
197271,202,2005-07-06,R,1,19.500
197271,5602,2005-03-16,R,1,52.000
197440,2307,2005-03-05,R,1,75.000
197440,7303,2005-06-29,R,1,37.500
197440,8803,2005-05-13,R,1,37.500
197526,2204,2005-02-19,R,1,12.500
197572,7303,2005-06-06,R,1,59.990
197683,5504,2005-05-20,R,1,36.000
197708,5504,2005-08-03,R,1,34.990
197775,6002,2005-07-29,R,1,13.650
198065,2909,2005-03-06,R,1,300.000
198065,4803,2005-06-26,R,1,199.990
198126,7502,2005-07-01,R,1,17.500
198182,4103,2005-07-10,R,1,19.990
198219,4907,2005-08-17,R,1,12.500
198362,4207,2004-12-29,R,1,21.000
198362,6604,2005-06-07,R,1,21.000
198410,1607,2005-07-01,R,1,20.000
198425,5403,2005-05-12,R,1,25.500
198434,107,2005-03-28,R,1,29.000
198434,8602,2005-06-08,R,1,29.000
198457,8202,2005-07-27,R,1,11.200
198737,3309,2005-07-22,R,1,13.990
198808,3807,2005-07-04,R,1,39.000
198834,7904,2005-06-24,R,1,44.000
199579,3007,2005-08-24,R,1,49.000
199688,6503,2005-08-16,R,1,34.000
199688,8409,2005-07-13,R,1,32.000
200028,4504,2005-08-01,R,1,59.000
201437,3402,2005-08-11,R,1,18.000
201437,3603,2005-04-22,R,1,18.000
203256,3103,2005-01-02,R,1,9.990
203309,4807,2004-10-03,R,1,17.000
203764,2303,2005-04-08,R,1,19.990
203990,3607,2004-10-31,R,1,39.000
203990,5104,2005-06-01,R,1,39.990
203990,9002,2005-04-07,R,1,39.000
204263,1009,2005-04-08,R,1,5.000
204343,8402,2004-11-23,R,1,44.000
204599,5203,2004-11-20,R,1,4.000
206142,2207,2005-03-25,R,1,24.000
206142,5103,2005-07-21,R,1,24.000
206142,5104,2005-07-23,R,1,24.000
206831,5302,2005-03-16,R,1,32.000
207271,8802,2005-05-07,R,1,52.000
207307,6002,2005-05-29,R,1,29.000
207425,209,2005-05-16,R,1,32.500
207425,2607,2005-05-07,R,1,32.500
207427,6004,2005-08-11,R,1,39.750
207774,1403,2005-06-23,R,1,34.500
207789,4902,2005-07-29,R,1,15.750
207949,4603,2005-03-27,R,1,33.000
208037,3307,2005-07-23,R,1,46.000
208048,4309,2005-05-22,R,1,69.000
208065,5102,2005-04-14,R,1,31.500
208065,5102,2005-05-14,R,1,31.500
208065,7707,2005-02-19,R,1,35.000
208065,8504,2005-02-20,R,1,22.990
208081,2007,2005-07-03,R,1,92.000
208328,6704,2005-04-08,R,1,48.000
208362,209,2005-05-13,R,1,23.000
208362,1904,2004-09-03,R,1,23.000
208362,4902,2005-01-02,R,1,23.000
208362,6002,2004-10-09,R,1,23.000
208387,7007,2005-07-27,R,1,38.450
208667,504,2005-08-08,R,1,17.150
208667,4807,2005-08-08,R,1,29.990
209055,7003,2005-04-08,R,1,50.000
209233,9409,2005-08-24,R,1,23.000
209684,2202,2005-03-25,R,1,20.000
209684,4702,2004-08-26,R,1,20.000
209954,403,2005-04-23,R,1,39.000
209954,6503,2004-11-05,R,1,39.000
210069,103,2004-08-02,R,1,10.250
210069,4309,2005-05-15,R,2,20.500
210074,1304,2005-06-06,R,1,20.000
210629,5104,2005-07-24,R,1,26.000
212241,1203,2005-04-12,R,1,79.000
212241,7007,2004-09-19,R,1,79.000
213268,3802,2005-02-19,R,1,24.500
213268,5202,2005-02-15,R,1,24.500
213989,402,2004-09-08,R,1,125.000
213989,2409,2005-04-06,R,1,62.500
213989,3204,2004-10-23,R,1,100.000
213989,7507,2004-12-04,R,1,125.000
216142,4004,2004-10-03,R,1,16.990
216142,7302,2004-08-07,R,1,24.000
216833,9103,2005-06-16,R,1,49.000
217364,8402,2005-01-28,R,1,88.000
217594,7907,2005-07-01,R,1,16.620
217789,3409,2005-08-08,R,1,22.500
217789,4202,2005-08-12,R,1,22.500
217921,7307,2005-04-17,R,1,39.000
218042,403,2005-05-30,R,1,69.000
218042,3502,2005-06-04,R,1,46.230
218229,1709,2005-01-17,R,1,20.000
218667,407,2005-07-29,R,1,20.990
218667,3507,2005-08-23,R,1,14.750
218952,9503,2005-06-27,R,1,14.990
219233,8707,2005-07-31,R,1,21.570
219377,1904,2005-04-22,R,1,35.000
219593,4102,2005-08-25,R,1,20.000
220551,2109,2004-12-27,R,1,20.000
220612,107,2004-09-22,R,1,54.000
221983,8109,2005-05-20,R,1,18.000
222364,5204,2004-08-14,R,1,42.500
223989,4603,2005-03-02,R,1,140.000
223989,8209,2005-06-16,R,1,70.000
224045,7602,2004-11-12,R,1,68.000
224175,3704,2005-01-11,R,1,20.000
224421,3009,2005-06-24,R,1,21.000
224490,2303,2005-03-05,R,1,12.250
226027,404,2004-11-06,R,1,10.500
226142,5503,2005-08-06,R,1,24.000
226195,6002,2004-11-27,R,1,118.000
226989,2303,2005-06-13,R,1,29.990
227440,2609,2005-06-21,R,1,37.500
227723,2303,2005-03-16,R,1,65.000
227789,1709,2005-04-18,R,1,45.000
227789,3409,2005-05-27,R,1,36.000
228037,9302,2005-05-12,R,1,184.000
228187,4704,2005-08-02,R,1,67.500
228646,1904,2005-01-12,R,1,59.000
228737,2909,2005-07-15,R,1,13.990
228803,2809,2005-03-08,R,1,36.000
229152,8002,2005-07-07,R,1,160.800
229186,4702,2004-12-25,R,1,49.990
229292,504,2005-06-06,R,1,90.000
229711,9002,2005-07-16,R,1,14.500
230666,1407,2005-05-07,R,1,39.990
230696,4407,2005-08-19,R,1,18.000
230806,4303,2005-03-02,R,1,20.000
230806,4503,2005-03-10,R,1,20.000
231057,4104,2004-08-19,R,1,58.000
231057,5804,2004-10-08,R,1,58.000
231983,3507,2004-09-28,R,1,18.000
232145,4307,2005-06-09,R,1,25.000
233071,6403,2005-06-21,R,1,38.000
233088,1904,2004-10-07,R,1,40.000
233088,2704,2004-12-27,R,1,40.000
233437,7804,2005-08-24,R,1,12.600
234175,8302,2005-07-13,R,1,20.000
236142,5803,2005-04-10,R,1,24.000
236443,8609,2005-01-26,R,1,55.500
236474,2404,2005-01-07,R,1,56.000
236577,107,2004-12-27,R,1,14.630
236577,5103,2004-09-04,R,1,19.500
237031,407,2005-03-24,R,1,42.000
237402,8004,2005-07-17,R,1,13.500
237618,3607,2005-04-08,R,1,59.500
237789,5804,2005-03-20,R,1,45.000
237789,7503,2005-07-10,R,1,22.500
237789,8402,2005-08-09,R,1,15.750
237857,9804,2005-08-05,R,1,36.850
237884,107,2005-04-21,R,1,69.000
237884,4302,2005-04-19,R,1,69.000
238187,6404,2005-05-27,R,1,90.000
238224,3607,2005-08-26,R,1,16.000
238283,8609,2004-10-07,R,1,49.000
238327,802,2005-07-14,R,1,1.500
238327,3909,2005-07-16,R,1,1.500
238327,7907,2005-07-07,R,1,1.500
238351,7307,2005-08-25,R,1,10.320
238387,902,2005-07-13,R,1,59.990
238482,1607,2005-05-16,R,1,27.500
238511,307,2005-07-19,R,1,37.520
238609,404,2005-02-09,R,1,38.000
238803,203,2005-04-12,R,1,36.000
238803,2809,2005-01-13,R,1,36.000
238803,3102,2004-10-28,R,1,36.000
238803,7204,2004-09-10,R,1,36.000
238941,1904,2005-06-22,R,1,34.000
238941,7102,2005-08-25,R,1,17.000
239249,504,2005-05-27,R,1,32.000
240839,2702,2005-07-24,R,1,18.000
241298,504,2005-02-04,R,1,20.000
241983,1904,2005-03-17,R,1,16.990
241983,4707,2004-10-04,R,1,16.990
242307,107,2005-01-04,R,1,12.000
242307,3202,2005-08-03,R,2,12.000
242307,3707,2005-07-23,R,1,6.000
243540,4302,2004-10-22,R,1,3.500
243653,8902,2005-01-24,R,1,49.990
244048,209,2004-12-21,R,1,59.000
246054,9603,2005-01-08,R,1,29.990
246156,909,2005-06-29,R,1,24.000
246316,4302,2005-01-22,R,1,19.990
246678,2207,2005-01-18,R,1,7.500
246720,2104,2005-04-28,R,1,3.500
246720,7602,2005-03-07,R,1,3.000
246827,2402,2005-03-21,R,1,60.030
247037,8209,2005-02-05,R,1,9.750
247357,1407,2005-07-26,R,1,20.730
247357,5202,2004-11-25,R,1,39.500
248066,3807,2005-03-25,R,1,38.000
248187,8902,2005-06-22,R,1,67.500
248281,1407,2005-05-17,R,1,9.000
248603,7502,2005-05-28,R,1,9.990
248803,707,2005-01-14,R,1,36.000
248803,6404,2005-03-24,R,1,36.000
248803,7007,2005-01-31,R,1,36.000
249098,3302,2005-07-31,R,1,20.000
249110,8602,2005-04-21,R,1,65.000
249603,8302,2004-10-12,R,1,48.000
250288,3507,2005-07-17,R,1,74.000
250896,504,2005-03-22,R,1,17.500
250896,2304,2005-02-26,R,1,17.500
250896,2409,2005-03-19,R,1,17.500
250896,2704,2005-06-20,R,1,17.500
250896,3502,2005-07-10,R,1,17.500
250896,4303,2004-12-20,R,1,17.500
250896,4303,2004-12-26,R,1,17.500
250896,5404,2004-11-07,R,1,17.500
250896,7102,2005-01-17,R,1,17.500
250896,8503,2004-12-04,R,1,17.500
251232,2102,2005-07-17,R,1,29.990
251756,4409,2005-07-11,R,1,43.500
252205,7702,2005-01-25,R,1,18.000
253433,309,2004-11-28,R,1,99.000
253433,3607,2004-11-03,R,1,99.000
254727,502,2005-01-04,R,1,38.000
256251,3802,2005-01-08,R,1,15.750
256624,1602,2005-03-18,R,1,16.000
256720,1104,2004-12-08,R,1,10.000
257274,902,2004-11-25,R,1,42.000
257301,809,2005-01-10,R,1,25.500
257376,409,2005-08-21,R,1,9.750
257379,7004,2005-07-08,R,1,13.500
257624,7904,2005-08-12,R,1,27.820
257775,1302,2005-08-15,R,1,19.500
257775,4702,2005-05-06,R,1,52.260
257865,1104,2005-04-01,R,1,39.500
257975,9202,2005-03-19,R,1,29.000
258065,1002,2005-06-29,R,1,24.990
258065,2203,2005-08-04,R,1,24.990
258065,3607,2005-07-05,R,1,40.000
258065,6204,2005-04-22,R,1,40.000
258065,7303,2005-03-04,R,1,24.990
258065,8409,2005-02-23,R,1,24.990
258065,9603,2005-02-25,R,1,24.990
258066,6402,2005-06-03,R,1,38.000
258205,3802,2004-12-31,R,1,24.000
258410,7507,2005-04-22,R,1,20.000
258471,3804,2005-08-05,R,1,11.200
258511,3307,2005-06-16,R,1,56.000
258574,3209,2005-07-31,R,1,16.800
258667,7204,2005-06-17,R,1,49.000
258724,3309,2005-02-27,R,1,18.000
258728,6203,2005-03-15,R,1,12.000
258803,7402,2004-12-22,R,1,36.000
258808,3007,2005-06-20,R,1,15.990
258952,1403,2005-07-26,R,1,14.990
259233,1607,2005-08-03,R,1,30.820
259593,5804,2005-07-04,R,1,84.000
259593,7603,2005-05-23,R,1,82.000
259688,9609,2005-08-02,R,1,32.000
259711,9302,2005-07-17,R,1,14.500
259975,2502,2005-05-21,R,1,65.000
260241,9804,2005-07-15,R,1,51.000
260806,8209,2005-03-05,R,1,20.000
262148,4004,2004-09-26,R,1,4.990
262205,2602,2004-12-12,R,1,18.000
263149,5504,2004-10-19,R,1,11.000
263268,5202,2004-11-25,R,1,49.000
263394,4404,2005-02-15,R,1,297.500
263754,1407,2004-09-07,R,1,30.000
263990,9806,2004-11-03,R,1,39.000
264715,304,2004-09-21,R,1,31.000
264715,309,2005-01-31,R,1,31.000
264715,507,2005-08-16,R,1,32.500
264715,603,2004-12-31,R,1,31.000
264715,709,2004-11-10,R,1,31.000
264715,909,2005-04-25,R,1,31.000
264715,1007,2005-06-10,R,1,31.000
264715,1304,2005-03-21,R,1,31.000
264715,2104,2004-12-25,R,1,31.000
264715,2204,2005-04-08,R,1,31.000
264715,3209,2005-04-25,R,1,31.000
264715,4007,2005-07-20,R,1,32.500
264715,4109,2004-09-12,R,1,31.000
264715,4202,2005-03-08,R,1,31.000
264715,4209,2005-06-13,R,1,31.000
264715,4303,2005-03-06,R,1,31.000
264715,4802,2004-12-26,R,1,31.000
264715,5302,2005-04-16,R,1,31.000
264715,5803,2004-11-10,R,1,31.000
264715,7602,2004-10-24,R,1,31.000
264715,8002,2005-04-13,R,1,31.000
264715,9303,2004-12-23,R,1,31.000
266577,9503,2005-03-23,R,1,14.620
266792,7102,2004-12-26,R,1,32.830
267358,802,2005-06-02,R,1,27.000
267358,3207,2005-08-07,R,1,13.500
267376,2203,2005-02-25,R,1,39.000
267441,2104,2005-08-25,R,1,73.120
267549,4902,2005-04-15,R,1,44.000
267565,1607,2005-02-27,R,1,45.000
267565,2209,2004-11-16,R,1,45.000
267565,2907,2005-04-02,R,1,45.000
267565,4403,2005-01-09,R,1,45.000
267565,9503,2005-02-04,R,1,45.000
267588,4502,2005-03-03,R,1,19.430
267775,9202,2005-07-01,R,1,39.000
267856,4109,2004-08-17,R,1,18.000
268042,407,2005-05-12,R,1,69.000
268247,2609,2005-03-16,R,1,42.500
268396,407,2005-05-27,R,1,34.990
269233,1007,2005-06-03,R,1,46.000
269477,1807,2005-06-16,R,1,60.000
269593,5304,2005-05-28,R,1,84.000
269655,2607,2005-05-23,R,1,29.990
270069,2307,2005-05-04,R,1,7.000
270548,3302,2004-10-21,R,1,130.000
270615,509,2004-09-10,R,1,14.000
270896,209,2004-11-13,R,1,17.500
270896,302,2005-05-31,R,1,17.500
270896,1502,2004-11-09,R,1,17.500
270896,1509,2005-06-12,R,1,17.500
270896,3107,2004-09-02,R,1,17.500
270896,3909,2004-08-27,R,1,17.500
270896,4307,2004-10-20,R,1,17.500
270896,6002,2005-04-14,R,1,17.500
270896,7407,2004-08-07,R,1,17.500
270896,8802,2005-05-27,R,1,17.500
270896,9103,2005-07-21,R,1,17.500
271128,307,2005-08-14,R,1,29.000
271483,7704,2004-11-26,R,1,8.500
273444,1502,2004-12-03,R,1,16.250
273742,3009,2005-02-17,R,1,34.750
273845,8507,2004-11-08,R,1,18.000
273989,903,2004-11-17,R,1,120.000
274521,9302,2005-03-25,R,1,39.780
274531,5203,2005-06-26,R,1,22.000
274531,7007,2004-11-14,R,1,22.000
274531,9609,2005-02-27,R,1,22.000
276055,3003,2005-02-24,R,1,29.990
276656,5103,2005-05-09,R,1,42.500
276913,7002,2005-04-01,R,1,32.250
277026,8409,2004-11-28,R,1,34.000
277069,3009,2005-02-10,R,1,18.000
277358,8707,2005-06-14,R,1,23.990
277529,4902,2005-01-18,R,1,57.000
277613,4209,2004-12-26,R,1,19.990
277657,2203,2005-08-15,R,1,8.750
277658,203,2005-04-14,R,1,16.500
277659,1904,2005-04-09,R,1,69.500
277659,8402,2005-04-06,R,1,69.500
277659,8602,2005-03-24,R,1,69.500
277776,5402,2005-07-11,R,1,29.000
277787,5404,2004-11-01,R,1,2.500
277921,7107,2005-05-04,R,1,20.990
278052,204,2005-08-19,R,1,5.360
278052,709,2005-06-12,R,1,8.000
278055,6402,2005-08-02,R,1,55.000
278187,9504,2005-02-13,R,1,90.000
278247,5704,2005-06-02,R,1,21.250
278297,7002,2005-04-11,R,1,34.000
278375,504,2005-06-28,R,1,68.000
278471,3403,2005-08-26,R,1,11.200
278490,7407,2005-08-04,R,1,20.000
278901,7907,2004-11-07,R,1,38.500
279151,4209,2004-12-25,R,1,50.000
279151,7707,2004-12-26,R,1,50.000
279151,8002,2004-12-11,R,1,50.000
279477,6703,2005-07-17,R,1,45.000
279515,6009,2005-07-15,R,1,39.000
279713,2609,2005-06-02,R,1,18.000
279891,3003,2005-08-24,R,1,5.590
280069,9104,2005-07-27,R,1,7.000
280404,1004,2005-02-22,R,1,42.000
280529,5503,2005-08-19,R,1,19.000
281232,3802,2005-05-09,R,1,39.000
282127,3304,2005-03-16,R,1,30.000
282241,4404,2005-07-29,R,1,79.000
282241,7307,2004-12-05,R,1,79.000
282241,9603,2005-08-23,R,1,79.000
283682,7507,2005-02-25,R,1,81.250
283764,2702,2004-12-31,R,1,69.500
284181,103,2004-09-30,R,1,17.380
284316,1909,2005-08-06,R,1,17.500
286843,8709,2004-12-25,R,1,39.000
286873,6904,2005-03-03,R,1,14.750
287180,6102,2005-02-23,R,1,6.890
287297,2102,2004-12-28,R,1,135.000
287523,4807,2005-08-24,R,1,26.250
287542,6104,2005-07-11,R,1,38.000
287549,6302,2005-08-07,R,1,22.000
287595,8802,2005-02-13,R,1,38.000
287658,1403,2005-05-15,R,1,11.550
287665,3402,2005-03-12,R,1,29.000
287665,5802,2005-05-08,R,1,19.430
288052,2307,2005-06-30,R,1,2.490
288052,2804,2005-06-07,R,1,2.490
288187,8404,2005-08-02,R,1,47.250
288229,7704,2005-07-30,R,1,20.000
288242,7103,2005-02-27,R,1,83.990
288256,6902,2005-03-04,R,1,119.000
288304,3307,2005-08-23,R,1,32.000
288374,2207,2005-07-10,R,1,65.000
288490,1807,2005-06-07,R,1,29.990
288641,2807,2005-04-02,R,1,18.000
288733,6804,2005-03-14,R,1,110.000
288736,5503,2005-04-11,R,1,32.000
288758,1607,2005-08-21,R,1,114.500
289001,5303,2005-07-13,R,1,30.000
289454,3103,2005-08-09,R,1,6.990
290031,4502,2005-07-20,R,1,6.000
290404,3209,2004-08-04,R,1,42.000
291089,1404,2004-09-19,R,1,55.000
291089,3909,2005-05-17,R,1,27.500
291175,8709,2004-10-01,R,1,60.000
292241,8102,2005-02-10,R,1,79.000
293528,1202,2005-03-11,R,1,18.000
293989,102,2005-01-10,R,1,60.000
293989,404,2005-04-05,R,1,30.000
293989,2309,2005-03-27,R,1,60.000
293989,6202,2004-12-25,R,1,60.000
294005,2909,2005-01-21,R,1,30.000
294206,7407,2004-11-10,R,1,39.000
294223,5103,2005-03-11,R,1,20.000
294743,8902,2004-10-06,R,1,39.000
296253,8402,2004-11-28,R,1,39.530
296315,7707,2004-11-17,R,1,35.000
296467,209,2005-04-03,R,1,49.990
296600,5404,2004-12-11,R,1,89.000
297020,7602,2005-07-13,R,1,11.500
297171,809,2005-03-15,R,1,7.000
297171,3209,2005-08-04,R,1,3.280
297358,2907,2005-03-31,R,1,40.500
297409,5402,2005-03-11,R,1,79.500
297668,2202,2004-12-23,R,1,65.000
297668,4902,2004-12-22,R,1,65.000
297917,7702,2005-05-13,R,1,58.960
298184,9609,2005-03-10,R,1,12.990
298187,8004,2005-06-05,R,1,90.000
298242,1403,2004-12-09,R,1,179.000
298506,502,2004-10-25,R,1,13.500
298506,2502,2004-10-26,R,1,13.500
298506,6403,2005-04-25,R,1,13.500
298600,2707,2005-07-11,R,1,32.830
298705,7107,2005-04-08,R,1,26.000
298736,707,2005-03-22,R,1,36.000
298934,3204,2005-04-23,R,1,29.990
299095,6902,2005-07-06,R,1,74.000
299151,107,2005-03-16,R,1,69.000
299151,209,2004-12-23,R,1,68.000
299151,2109,2005-03-03,R,1,69.000
299151,9103,2005-07-29,R,1,69.000
299178,4109,2005-05-26,R,1,50.000
299358,404,2005-01-12,R,1,19.720
299684,7703,2005-01-15,R,1,20.000
299876,5302,2005-07-04,R,1,22.780
300104,2704,2005-08-19,R,1,38.000
301089,2202,2005-07-29,R,1,10.500
301089,3109,2005-04-26,R,1,30.000
301089,3409,2005-05-31,R,1,15.000
301089,7304,2005-08-03,R,1,10.500
303545,5602,2004-10-19,R,1,69.500
303754,7603,2005-06-28,R,1,30.000
304329,4902,2005-02-25,R,1,39.000
304566,7002,2005-02-18,R,1,16.000
304599,3902,2005-06-14,R,1,39.990
304599,7502,2005-07-24,R,1,39.990
306253,5802,2005-03-17,R,1,14.750
306689,609,2004-12-20,R,1,7.000
306689,2503,2004-12-07,R,1,7.000
307353,6304,2005-06-04,R,1,32.830
307384,2203,2005-07-01,R,1,19.990
307384,3303,2005-05-07,R,1,25.000
307422,2402,2004-11-15,R,1,12.000
307523,7202,2005-07-13,R,1,37.500
307559,9404,2005-07-26,R,1,29.990
307734,303,2005-05-04,R,1,24.000
307772,2303,2005-01-02,R,1,22.780
307854,2004,2005-08-03,R,1,24.320
307975,6902,2005-06-18,R,1,14.500
308052,2402,2005-06-20,R,1,7.990
308052,4003,2005-06-04,R,1,7.990
308062,2102,2004-11-25,R,1,16.000
308238,4004,2005-03-18,R,1,34.990
308477,2409,2005-08-09,R,1,39.000
308745,7807,2005-05-06,R,1,13.990
308876,9504,2005-06-02,R,1,49.000
308934,202,2005-05-26,R,1,49.000
309143,5103,2005-08-24,R,1,19.990
309233,504,2005-07-04,R,1,46.000
309292,1104,2005-04-01,R,1,24.000
309292,8407,2004-12-02,R,1,24.000
309684,5802,2005-05-05,R,1,20.000
309684,6904,2005-03-23,R,1,16.990
310404,5103,2004-09-09,R,1,42.000
311089,3207,2004-11-22,R,1,80.000
311089,6002,2005-05-26,R,1,40.000
311219,4804,2004-08-29,R,1,13.990
311219,8703,2005-07-04,R,1,29.990
311560,5103,2005-07-24,R,1,27.500
312241,5103,2004-10-02,R,1,79.000
313970,4202,2004-11-04,R,1,89.000
313989,9504,2004-11-21,R,1,125.000
316191,7102,2005-03-19,R,1,9.750
316506,4804,2005-02-12,R,1,32.000
316967,1909,2005-01-29,R,1,17.490
317348,3304,2005-03-14,R,1,69.000
317772,3807,2005-02-10,R,1,29.000
318216,8404,2005-04-01,R,1,30.000
318229,307,2004-10-01,R,1,16.990
318229,1007,2004-10-03,R,1,20.000
318297,4107,2004-12-19,R,1,29.000
318390,209,2005-07-06,R,1,49.000
318477,3004,2005-08-03,R,1,39.000
318506,2704,2004-08-12,R,1,13.500
318506,7704,2004-10-16,R,1,13.500
